**********************************************
*************** Resumen global ***************
**********************************************

+-----+--------------------------+-----------+--------+--------+-----------+
|     |       Experimento        | Precisión | Recall | mAP@50 | mAP@50-95 |
+-----+--------------------------+-----------+--------+--------+-----------+
| 252 |    coco_20_DA_hibrid     |    remote    |   0.626   | 0.403  | 0.449  |   0.289   |
| 253 |    coco_20_DA_hibrid     |   keyboard   |   0.71    | 0.575  | 0.708  |   0.559   |
| 254 |    coco_20_DA_hibrid     |  microwave   |   0.644   | 0.691  | 0.721  |   0.605   |
| 255 |    coco_20_DA_hibrid     |     oven     |   0.597   | 0.476  | 0.539  |   0.369   |
| 256 |    coco_20_DA_hibrid     |   toaster    |   0.527   | 0.333  |  0.49  |   0.39    |
| 257 |    coco_20_DA_hibrid     |     sink     |   0.659   | 0.525  |  0.57  |   0.381   |
| 258 |    coco_20_DA_hibrid     | refrigerator |   0.823   | 0.659  | 0.725  |   0.599   |
| 259 |    coco_20_DA_hibrid     |     book     |   0.475   | 0.117  | 0.221  |   0.118   |
| 260 |    coco_20_DA_hibrid     |    clock     |   0.738   | 0.676  | 0.721  |   0.505   |
| 261 |    coco_20_DA_hibrid     |     vase     |   0.67    | 0.544  | 0.553  |   0.397   |
| 262 |    coco_20_DA_hibrid     |   scissors   |   0.652   | 0.417  | 0.424  |   0.367   |
| 263 |    coco_20_DA_hibrid     |  toothbrush  |   0.467   | 0.333  | 0.364  |   0.257   |
| 264 |      coco_20_DA_DM       |     all      |   0.665   | 0.545  | 0.589  |   0.431   |
| 265 |      coco_20_DA_DM       |    person    |   0.781   | 0.731  | 0.798  |   0.574   |
| 266 |      coco_20_DA_DM       |   bicycle    |   0.688   | 0.484  | 0.549  |   0.323   |
| 267 |      coco_20_DA_DM       |     car      |   0.701   | 0.624  | 0.665  |   0.452   |
| 268 |      coco_20_DA_DM       |  motorcycle  |   0.746   | 0.659  | 0.712  |   0.465   |
| 269 |      coco_20_DA_DM       |   airplane   |   0.795   | 0.825  |  0.88  |    0.7    |
| 270 |      coco_20_DA_DM       |     bus      |   0.83    | 0.724  | 0.822  |   0.697   |
| 271 |      coco_20_DA_DM       |    train     |   0.838   |  0.8   | 0.883  |   0.728   |
| 272 |      coco_20_DA_DM       |    truck     |   0.614   | 0.491  | 0.537  |   0.38    |
| 273 |      coco_20_DA_DM       |     boat     |   0.649   | 0.418  | 0.502  |   0.277   |
| 274 |      coco_20_DA_DM       |    bench     |   0.555   | 0.364  | 0.375  |   0.258   |
| 275 |      coco_20_DA_DM       |     bird     |   0.666   | 0.426  | 0.483  |   0.328   |
| 276 |      coco_20_DA_DM       |     cat      |   0.819   | 0.856  | 0.882  |   0.716   |
| 277 |      coco_20_DA_DM       |     dog      |   0.753   | 0.752  | 0.761  |   0.628   |
| 278 |      coco_20_DA_DM       |    horse     |   0.812   | 0.739  | 0.821  |   0.64    |
| 279 |      coco_20_DA_DM       |    sheep     |   0.688   | 0.712  | 0.753  |   0.547   |
| 280 |      coco_20_DA_DM       |     cow      |   0.746   | 0.707  |  0.76  |   0.579   |
| 281 |      coco_20_DA_DM       |   elephant   |   0.772   | 0.869  |  0.85  |   0.673   |
| 282 |      coco_20_DA_DM       |     bear     |   0.805   | 0.815  | 0.834  |    0.7    |
| 283 |      coco_20_DA_DM       |    zebra     |   0.828   | 0.857  | 0.911  |   0.726   |
| 284 |      coco_20_DA_DM       |   giraffe    |   0.871   | 0.873  | 0.915  |   0.747   |
| 285 |      coco_20_DA_DM       |   backpack   |   0.523   | 0.237  |  0.28  |   0.164   |
| 286 |      coco_20_DA_DM       |   umbrella   |   0.649   | 0.563  | 0.588  |   0.412   |
| 287 |      coco_20_DA_DM       |   handbag    |   0.536   | 0.228  | 0.265  |   0.156   |
| 288 |      coco_20_DA_DM       |     tie      |   0.698   | 0.464  |  0.55  |   0.362   |
| 289 |      coco_20_DA_DM       |   suitcase   |   0.591   | 0.555  | 0.573  |   0.391   |
| 290 |      coco_20_DA_DM       |   frisbee    |   0.765   | 0.774  | 0.831  |   0.657   |
| 291 |      coco_20_DA_DM       |     skis     |   0.619   | 0.419  | 0.452  |   0.242   |
| 292 |      coco_20_DA_DM       |  snowboard   |   0.646   | 0.435  | 0.521  |   0.365   |
| 293 |      coco_20_DA_DM       |     kite     |   0.618   | 0.637  | 0.626  |   0.436   |
| 294 |      coco_20_DA_DM       |  skateboard  |   0.807   | 0.749  | 0.766  |   0.567   |
| 295 |      coco_20_DA_DM       |  surfboard   |   0.691   | 0.578  | 0.619  |   0.398   |
| 296 |      coco_20_DA_DM       |    bottle    |   0.634   |  0.53  | 0.565  |   0.396   |
| 297 |      coco_20_DA_DM       |     cup      |   0.623   | 0.531  |  0.57  |   0.425   |
| 298 |      coco_20_DA_DM       |     fork     |   0.726   | 0.423  | 0.517  |   0.363   |
| 299 |      coco_20_DA_DM       |    knife     |   0.472   | 0.258  | 0.299  |   0.183   |
| 300 |      coco_20_DA_DM       |    spoon     |   0.48    | 0.266  | 0.288  |   0.184   |
| 301 |      coco_20_DA_DM       |     bowl     |   0.65    | 0.522  | 0.578  |   0.446   |
| 302 |      coco_20_DA_DM       |    banana    |   0.487   |  0.29  | 0.345  |   0.223   |
| 303 |      coco_20_DA_DM       |    apple     |   0.493   | 0.181  | 0.244  |   0.161   |
| 304 |      coco_20_DA_DM       |   sandwich   |   0.65    | 0.435  | 0.519  |   0.371   |
| 305 |      coco_20_DA_DM       |    orange    |   0.468   | 0.337  | 0.348  |   0.269   |
| 306 |      coco_20_DA_DM       |   broccoli   |   0.562   | 0.337  |  0.39  |   0.221   |
| 307 |      coco_20_DA_DM       |    carrot    |   0.382   | 0.293  | 0.276  |   0.174   |
| 308 |      coco_20_DA_DM       |    pizza     |   0.768   | 0.669  | 0.735  |   0.559   |
| 309 |      coco_20_DA_DM       |    donut     |   0.493   | 0.552  | 0.477  |   0.381   |
| 310 |      coco_20_DA_DM       |     cake     |   0.655   | 0.522  | 0.569  |   0.378   |
| 311 |      coco_20_DA_DM       |    chair     |   0.589   |  0.46  | 0.499  |   0.325   |
| 312 |      coco_20_DA_DM       |    couch     |   0.576   | 0.632  | 0.635  |   0.486   |
| 313 |      coco_20_DA_DM       |     bed      |   0.679   | 0.571  |  0.65  |   0.47    |
| 314 |      coco_20_DA_DM       |    toilet    |   0.75    | 0.726  | 0.791  |   0.654   |
| 315 |      coco_20_DA_DM       |      tv      |   0.786   | 0.689  | 0.749  |   0.583   |
| 316 |      coco_20_DA_DM       |    laptop    |   0.714   | 0.727  | 0.782  |   0.643   |
| 317 |      coco_20_DA_DM       |    mouse     |   0.777   | 0.717  |  0.78  |   0.603   |
| 318 |      coco_20_DA_DM       |    remote    |   0.569   | 0.442  | 0.466  |   0.296   |
| 319 |      coco_20_DA_DM       |   keyboard   |   0.639   | 0.595  | 0.671  |   0.519   |
| 320 |      coco_20_DA_DM       |  microwave   |   0.613   | 0.719  | 0.722  |   0.599   |
| 321 |      coco_20_DA_DM       |     oven     |   0.566   | 0.434  | 0.511  |   0.362   |
| 322 |      coco_20_DA_DM       |   toaster    |   0.516   | 0.333  | 0.505  |   0.432   |
| 323 |      coco_20_DA_DM       |     sink     |   0.644   |  0.52  | 0.586  |   0.386   |
| 324 |      coco_20_DA_DM       | refrigerator |   0.745   | 0.659  | 0.709  |   0.563   |
| 325 |      coco_20_DA_DM       |     book     |   0.438   | 0.191  | 0.229  |   0.121   |
| 326 |      coco_20_DA_DM       |    clock     |   0.707   | 0.667  |  0.7   |   0.491   |
| 327 |      coco_20_DA_DM       |     vase     |   0.568   | 0.507  | 0.523  |   0.373   |
| 328 |      coco_20_DA_DM       |   scissors   |   0.603   | 0.361  | 0.374  |   0.269   |
| 329 |      coco_20_DA_DM       |  toothbrush  |   0.59    | 0.351  | 0.364  |   0.27    |
+-----+--------------------------+--------------+-----------+--------+--------+-----------+

Resumen global para: MetricasPascalVoc.csv
+----+-------------+-----------+--------+--------+-----------+
|    | Experimento | Precisión | Recall | mAP@50 | mAP@50-95 |
+----+-------------+-----------+--------+--------+-----------+
| 0  |    DADM     |   0.844   | 0.807  |  0.88  |   0.708   |
| 21 |   HIBRID    |   0.866   |  0.81  | 0.893  |   0.723   |
| 42 |     OG      |   0.844   | 0.799  | 0.876  |   0.701   |
| 63 | DA_CLASSIC  |   0.846   | 0.809  | 0.886  |   0.713   |
+----+-------------+-----------+--------+--------+-----------+

Tabla detallada para: MetricasPascalVoc.csv
+----+-------------+-------------+-----------+--------+--------+-----------+
|    | Experimento |    Clase    | Precisión | Recall | mAP@50 | mAP@50-95 |
+----+-------------+-------------+-----------+--------+--------+-----------+
| 0  |    DADM     |     all     |   0.844   | 0.807  |  0.88  |   0.708   |
| 1  |    DADM     |  aeroplane  |   0.928   | 0.863  | 0.951  |   0.763   |
| 2  |    DADM     |   bicycle   |   0.938   | 0.891  | 0.947  |   0.76    |
| 3  |    DADM     |    bird     |   0.889   | 0.766  | 0.897  |   0.697   |
| 4  |    DADM     |    boat     |   0.769   | 0.719  | 0.789  |   0.557   |
| 5  |    DADM     |   bottle    |   0.822   | 0.712  | 0.806  |   0.591   |
| 6  |    DADM     |     bus     |   0.869   | 0.875  | 0.935  |   0.838   |
| 7  |    DADM     |     car     |   0.89    | 0.903  | 0.953  |   0.805   |
| 8  |    DADM     |     cat     |   0.922   | 0.877  | 0.943  |   0.822   |
| 9  |    DADM     |    chair    |   0.708   | 0.681  | 0.758  |   0.569   |
| 10 |    DADM     |     cow     |   0.853   | 0.857  | 0.915  |   0.734   |
| 11 |    DADM     | diningtable |   0.699   |  0.79  | 0.809  |   0.684   |
| 12 |    DADM     |     dog     |   0.915   | 0.824  | 0.929  |   0.787   |
| 13 |    DADM     |    horse    |   0.897   |  0.9   | 0.961  |   0.803   |
| 14 |    DADM     |  motorbike  |   0.905   | 0.877  | 0.956  |   0.745   |
| 15 |    DADM     |   person    |   0.924   | 0.819  | 0.927  |   0.703   |
| 16 |    DADM     | pottedplant |   0.774   | 0.458  | 0.631  |   0.385   |
| 17 |    DADM     |    sheep    |   0.811   | 0.806  | 0.866  |   0.698   |
| 18 |    DADM     |    sofa     |   0.649   | 0.858  | 0.842  |   0.749   |
| 19 |    DADM     |    train    |   0.888   | 0.869  | 0.931  |   0.779   |
| 20 |    DADM     |  tvmonitor  |   0.831   |  0.8   | 0.849  |   0.697   |
| 21 |   HIBRID    |     all     |   0.866   |  0.81  | 0.893  |   0.723   |
| 22 |   HIBRID    |  aeroplane  |   0.927   | 0.881  | 0.961  |   0.78    |
| 23 |   HIBRID    |   bicycle   |   0.935   | 0.895  | 0.951  |   0.779   |
| 24 |   HIBRID    |    bird     |   0.903   |  0.8   | 0.912  |   0.705   |
| 25 |   HIBRID    |    boat     |   0.832   | 0.707  | 0.829  |   0.576   |
| 26 |   HIBRID    |   bottle    |   0.869   | 0.694  |  0.82  |   0.606   |
| 27 |   HIBRID    |     bus     |   0.877   | 0.915  | 0.954  |   0.864   |
| 28 |   HIBRID    |     car     |   0.905   | 0.885  | 0.953  |   0.804   |
| 29 |   HIBRID    |     cat     |   0.911   | 0.888  | 0.955  |   0.847   |
| 30 |   HIBRID    |    chair    |   0.783   | 0.656  | 0.774  |   0.583   |
| 31 |   HIBRID    |     cow     |   0.836   | 0.873  | 0.927  |   0.747   |
| 32 |   HIBRID    | diningtable |   0.716   |  0.81  | 0.822  |    0.7    |
| 33 |   HIBRID    |     dog     |   0.91    | 0.863  | 0.939  |   0.807   |
| 34 |   HIBRID    |    horse    |   0.93    | 0.899  | 0.961  |   0.799   |
| 35 |   HIBRID    |  motorbike  |   0.936   | 0.874  | 0.951  |   0.746   |
| 36 |   HIBRID    |   person    |   0.937   | 0.783  | 0.927  |   0.714   |
| 37 |   HIBRID    | pottedplant |   0.795   | 0.477  | 0.672  |   0.424   |
| 38 |   HIBRID    |    sheep    |   0.849   | 0.785  | 0.896  |   0.719   |
| 39 |   HIBRID    |    sofa     |   0.69    | 0.837  | 0.833  |   0.747   |
| 40 |   HIBRID    |    train    |   0.918   | 0.878  | 0.936  |   0.79    |
| 41 |   HIBRID    |  tvmonitor  |   0.867   | 0.808  |  0.89  |   0.723   |
| 42 |     OG      |     all     |   0.844   | 0.799  | 0.876  |   0.701   |
| 43 |     OG      |  aeroplane  |   0.92    | 0.842  | 0.941  |   0.736   |
| 44 |     OG      |   bicycle   |   0.932   | 0.852  | 0.936  |   0.753   |
| 45 |     OG      |    bird     |   0.868   | 0.791  | 0.879  |   0.675   |
| 46 |     OG      |    boat     |   0.778   | 0.705  | 0.789  |   0.555   |
| 47 |     OG      |   bottle    |   0.807   | 0.699  | 0.804  |   0.593   |
| 48 |     OG      |     bus     |   0.903   | 0.887  | 0.944  |   0.848   |
| 49 |     OG      |     car     |   0.887   | 0.892  |  0.95  |   0.795   |
| 50 |     OG      |     cat     |   0.912   | 0.866  | 0.931  |   0.812   |
| 51 |     OG      |    chair    |   0.727   | 0.664  | 0.748  |   0.556   |
| 52 |     OG      |     cow     |   0.83    | 0.862  | 0.923  |   0.742   |
| 53 |     OG      | diningtable |   0.676   | 0.782  | 0.805  |   0.677   |
| 54 |     OG      |     dog     |   0.902   | 0.806  | 0.918  |   0.769   |
| 55 |     OG      |    horse    |   0.907   | 0.894  | 0.956  |   0.793   |
| 56 |     OG      |  motorbike  |   0.925   | 0.831  | 0.934  |   0.724   |
| 57 |     OG      |   person    |   0.913   | 0.811  | 0.924  |   0.701   |
| 58 |     OG      | pottedplant |   0.727   | 0.473  | 0.638  |   0.39    |
| 59 |     OG      |    sheep    |   0.827   | 0.835  |  0.89  |   0.711   |
| 60 |     OG      |    sofa     |   0.695   | 0.816  | 0.821  |   0.715   |
| 61 |     OG      |    train    |   0.903   | 0.876  | 0.916  |   0.772   |
| 62 |     OG      |  tvmonitor  |   0.833   | 0.792  |  0.87  |   0.703   |
| 63 | DA_CLASSIC  |     all     |   0.846   | 0.809  | 0.886  |   0.713   |
| 64 | DA_CLASSIC  |  aeroplane  |   0.95    |  0.87  | 0.952  |   0.778   |
| 65 | DA_CLASSIC  |   bicycle   |   0.923   | 0.878  | 0.948  |   0.778   |
| 66 | DA_CLASSIC  |    bird     |   0.875   | 0.811  | 0.894  |   0.694   |
| 67 | DA_CLASSIC  |    boat     |   0.787   | 0.692  | 0.801  |   0.553   |
| 68 | DA_CLASSIC  |   bottle    |   0.835   | 0.693  | 0.821  |   0.607   |
| 69 | DA_CLASSIC  |     bus     |   0.88    | 0.906  | 0.959  |   0.863   |
| 70 | DA_CLASSIC  |     car     |   0.893   | 0.904  | 0.953  |   0.802   |
| 71 | DA_CLASSIC  |     cat     |   0.931   |  0.87  | 0.948  |   0.823   |
| 72 | DA_CLASSIC  |    chair    |   0.748   | 0.668  | 0.752  |   0.557   |
| 73 | DA_CLASSIC  |     cow     |   0.805   | 0.861  |  0.91  |   0.74    |
| 74 | DA_CLASSIC  | diningtable |   0.696   | 0.777  | 0.843  |    0.7    |
| 75 | DA_CLASSIC  |     dog     |   0.864   |  0.86  | 0.939  |   0.802   |
| 76 | DA_CLASSIC  |    horse    |   0.928   | 0.899  | 0.953  |   0.783   |
| 77 | DA_CLASSIC  |  motorbike  |   0.928   | 0.855  | 0.942  |   0.734   |
| 78 | DA_CLASSIC  |   person    |   0.92    | 0.803  | 0.928  |   0.712   |
| 79 | DA_CLASSIC  | pottedplant |   0.769   | 0.498  | 0.667  |   0.417   |
| 80 | DA_CLASSIC  |    sheep    |   0.77    | 0.818  | 0.866  |   0.694   |
| 81 | DA_CLASSIC  |    sofa     |   0.677   | 0.849  | 0.824  |   0.734   |
| 82 | DA_CLASSIC  |    train    |   0.889   | 0.876  | 0.935  |   0.773   |
| 83 | DA_CLASSIC  |  tvmonitor  |   0.846   | 0.783  | 0.877  |   0.714   |
+----+-------------+-------------+-----------+--------+--------+-----------+

Resumen global para: MetricasGuns.csv
+----+---------------+-----------+--------+--------+-----------+
|    |  Experimento  | Precisión | Recall | mAP@50 | mAP@50-95 |
+----+---------------+-----------+--------+--------+-----------+
| 0  |     FT_OG     |   0.848   | 0.789  | 0.886  |   0.73    |
| 7  | FT_DA_CLASSIC |   0.791   | 0.819  |  0.89  |   0.741   |
| 14 |    FT_DADM    |   0.839   | 0.839  | 0.903  |   0.757   |
| 21 |   FT_HIBRID   |   0.868   | 0.839  | 0.911  |   0.769   |
+----+---------------+-----------+--------+--------+-----------+

Tabla detallada para: MetricasGuns.csv
+----+---------------+------------+-----------+--------+--------+-----------+
|    |  Experimento  |   Clase    | Precisión | Recall | mAP@50 | mAP@50-95 |
+----+---------------+------------+-----------+--------+--------+-----------+
| 0  |     FT_OG     |    all     |   0.848   | 0.789  | 0.886  |   0.73    |
| 1  |     FT_OG     |   pistol   |   0.91    | 0.918  | 0.952  |   0.783   |
| 2  |     FT_OG     | smartphone |   0.939   | 0.663  | 0.922  |   0.801   |
| 3  |     FT_OG     |   knife    |   0.97    | 0.903  | 0.973  |   0.676   |
| 4  |     FT_OG     |  monedero  |   0.642   | 0.789  | 0.762  |   0.63    |
| 5  |     FT_OG     |  billete   |   0.851   | 0.885  | 0.926  |   0.823   |
| 6  |     FT_OG     |  tarjeta   |   0.777   | 0.579  | 0.782  |   0.665   |
| 7  | FT_DA_CLASSIC |    all     |   0.791   | 0.819  |  0.89  |   0.741   |
| 8  | FT_DA_CLASSIC |   pistol   |   0.812   | 0.917  |  0.94  |   0.777   |
| 9  | FT_DA_CLASSIC | smartphone |   0.868   | 0.753  | 0.924  |   0.802   |
| 10 | FT_DA_CLASSIC |   knife    |   0.944   | 0.954  | 0.983  |   0.702   |
| 11 | FT_DA_CLASSIC |  monedero  |   0.623   | 0.792  | 0.797  |   0.688   |
| 12 | FT_DA_CLASSIC |  billete   |   0.735   | 0.923  |  0.93  |   0.827   |
| 13 | FT_DA_CLASSIC |  tarjeta   |   0.766   | 0.574  | 0.766  |   0.653   |
| 14 |    FT_DADM    |    all     |   0.839   | 0.839  | 0.903  |   0.757   |
| 15 |    FT_DADM    |   pistol   |   0.871   | 0.871  | 0.943  |   0.789   |
| 16 |    FT_DADM    | smartphone |   0.957   | 0.804  |  0.94  |   0.812   |
| 17 |    FT_DADM    |   knife    |   0.965   | 0.938  | 0.979  |   0.705   |
| 18 |    FT_DADM    |  monedero  |   0.708   |  0.82  | 0.812  |   0.712   |
| 19 |    FT_DADM    |  billete   |   0.773   | 0.885  | 0.935  |   0.847   |
| 20 |    FT_DADM    |  tarjeta   |   0.758   | 0.714  | 0.811  |   0.679   |
| 21 |   FT_HIBRID   |    all     |   0.868   | 0.839  | 0.911  |   0.769   |
| 22 |   FT_HIBRID   |   pistol   |   0.871   | 0.918  | 0.942  |   0.797   |
| 23 |   FT_HIBRID   | smartphone |   0.982   |  0.75  | 0.948  |   0.819   |
| 24 |   FT_HIBRID   |   knife    |   0.975   | 0.932  | 0.984  |   0.715   |
| 25 |   FT_HIBRID   |  monedero  |   0.704   | 0.817  | 0.791  |   0.691   |
| 26 |   FT_HIBRID   |  billete   |   0.874   | 0.904  | 0.961  |   0.869   |
| 27 |   FT_HIBRID   |  tarjeta   |   0.803   | 0.716  | 0.841  |   0.721   |
+----+---------------+------------+-----------+--------+--------+-----------+
